obj_id,title,dates,dc_type,silver_tier,era,all_tokens,ddb_link
IKMN3UBIH6D55FK5FCIHL6TZWJBPBJPP,"Von der Heiligen Matriarchin Rahell/ und ihren schweren Kindsnöthen/ Genes: 35, 16. Leichpredigt : Bey der Volckreichen und Ansehnlichen Adlichen Begrebnus/ der Edlen Ehr und Tugendreichen Frawen/ Sophiae Mariae/ Des Woll Edlen Gestrengen und Vehsten/ Wilhelm Kleistes auff Muttrin und Dubberow Erbsessen/ Fürstlichen Stettinischen wolverordenten Hoffgerichts verwalters/ Ehelichen Haußfrawen/ Welche kurtz nach enthobenen Weiblichen bürden/ ihr Leben den 9. Martii Sehliglich geschlossen/ und den 11. April. war der Donnerstag für Palmarum, in der Stifftskirchen zu S. Marien/ Christlich beerdiget worden/ Gehalten",1622 - ,Leichenpredigt|Monografie,0,unknown,98,https://www.deutsche-digitale-bibliothek.de/item/IKMN3UBIH6D55FK5FCIHL6TZWJBPBJPP
USFI3JGFZFVLPA5A556X6F7EU4Z3TRMS,"Titelseite Appendix Relationis - In Jahren 1628, 1629 und 1630 vorgangen",1630,Kapitel,0,pre-1700,12,https://www.deutsche-digitale-bibliothek.de/item/USFI3JGFZFVLPA5A556X6F7EU4Z3TRMS
KD7IQ2BOHBOEDS6ZYXHJL5YMN7CMIVVJ,"Das Doctor Martinus kein Adiaphorist gewesen ist, vnd das D. Pfeffinger vnd das buch on namen jhm, gewalt vnd vnrecht thut",1550,Monografie,0,pre-1700,23,https://www.deutsche-digitale-bibliothek.de/item/KD7IQ2BOHBOEDS6ZYXHJL5YMN7CMIVVJ
QLHWZHWJNUT3CEHM7HYFIIPHXYBCPZNW,Preisindizes für die Lebenshaltung im Bundesgebiet einschließlich Berlin (West) und Verbraucherpreise in Hamburg im März und April 1982 : Lfd. Nr. 6,1982,Heft,1,modern,25,https://www.deutsche-digitale-bibliothek.de/item/QLHWZHWJNUT3CEHM7HYFIIPHXYBCPZNW
TY6KZBHWHXWNJ5PARTDYDOCVS5RBUCLO,Trawr und Trostspiegel. Oder. Kurtze und Einfeltige jedoch in Göttlicher Heyliger Schrifft wolgegründete Leichpredigt/ vom Elend dieses Lebens/ auch vom Todt/ dan auch/ wie man sich darwider trösten sol : Auß der Geschichte/ von Aufferweckung der Wittwen Sohn zu Nain/ wie dieselbige beschrieben wird Lucae 7. Cap. ; Gehalten den 5. Ianuarii bey dem Christlichen und Volckreichen Begrebnuß Des ... Curdt Ludowig von Schenings Lüdike von Schenings ... hinterlassenen einigen Sohns ... in Druck gegeben,1615,Leichenpredigt|Monografie,0,pre-1700,84,https://www.deutsche-digitale-bibliothek.de/item/TY6KZBHWHXWNJ5PARTDYDOCVS5RBUCLO
V76QBMRLRNP6MFOLEXRNKZQRSFWRSL3F,"[Wagner, Thomas von]: Ueber die Chursächsische Bergwerksverfassung : ein Beytrag zur Statistik Sachsen. - Leipzig : Beer, 1787",1788,Aufsatz,1,1700-1800,24,https://www.deutsche-digitale-bibliothek.de/item/V76QBMRLRNP6MFOLEXRNKZQRSFWRSL3F
OVV4ME52QH54XNWV66DON6PSS2C5XZEH,LeichPredigt/ Aus den worten des Herrn Christi/ Johan. 11 : ... Beym Begräbnis des ... Herrn Johann: Finsingers/ fürnehmen Bürgers vnd Handelsmanns in Leipzig,1626,Leichenpredigt|Festbeschreibung|Monografie,0,pre-1700,29,https://www.deutsche-digitale-bibliothek.de/item/OVV4ME52QH54XNWV66DON6PSS2C5XZEH
GFSXUKTLCH4CJIY5IRM2UH4ESK2PA5ZQ,Geschichte der Regenten von Juda nach dem Exilio. 1,1792,Band,0,1700-1800,10,https://www.deutsche-digitale-bibliothek.de/item/GFSXUKTLCH4CJIY5IRM2UH4ESK2PA5ZQ
YRBANV3YYMPZNMBK6K3N65BUJLSHFT4R,"Confirmation und bestettigung dieser Brüderschafft S. Annae, durch Bäbst: heylig: Gregorium, diß Namens den XIII.",1597,Kapitel,0,pre-1700,20,https://www.deutsche-digitale-bibliothek.de/item/YRBANV3YYMPZNMBK6K3N65BUJLSHFT4R
LHS2A5XLRY3F56PSDKZAB4Y6TXXHMRJO,"Der Trost der Gerechten im Tode : als Tit. Honor. Plen. Herr Carl Christian Acoluth, der edlen Medicin hocherfahrner Doctor und hochberühmter Practicus, der Churfürstl. Mäynzischen Academie der Wissenschaften hochansehnliches ordentliches Mitglied, und Besitzer der hiesigen Stadt-Apothecke, den 16. Sept. dieses 1776. Jahres Vormittags um 11 Uhr selig verstorben, und Dessen entseelter Leichnam den 20sten Sept. darauf mit beyerlichen Ceremonien bey der Kirche S. Petri und Pauli beygesetzt wurde, zu einer Bezeigung seines herzlichen Mitleids gegen das Hochbetrübte und Vornehme Acoluthische Haus, wie auch zu einer tröstlichen Aufrichtung betrachtet",1776,Leichenpredigt|Biographie|Monografie,1,1700-1800,100,https://www.deutsche-digitale-bibliothek.de/item/LHS2A5XLRY3F56PSDKZAB4Y6TXXHMRJO
5BDPIIPYFBJUPQLKR6YHXGDIXFFJQGHM,Einband,1522,Kapitel,0,pre-1700,1,https://www.deutsche-digitale-bibliothek.de/item/5BDPIIPYFBJUPQLKR6YHXGDIXFFJQGHM
VCGCZY5FDDPOOYLXW2XKVFLCFYKHNISZ,"Christliche Leichpredigt/ Bey dem Begräbnüß Der ... Frawen Margariten, Des ... Herrn Stephani Mauls/ verordneten StadtRichters/ und Rathsverwandten zu Dreßden/ Ehelicher Haußfrawen ... : Welche den Ersten Junij/ war der erste Pfingstfeyertag/ Anno 1628. ... entschlaffen/ und den Fünfften hernach/ in der Kirchen zu S. Sophien ... zur Erden bestattet worden",1629 - ,Leichenpredigt|Monografie,1,unknown,60,https://www.deutsche-digitale-bibliothek.de/item/VCGCZY5FDDPOOYLXW2XKVFLCFYKHNISZ
D7HREPFU35EAUO5MP5KBK42UMBZQQRWF,"Tuneld, Erik: Geographie öfver konungariket Swerige samt därunder hörande länder / författad af Eric Tuneld ... - 6. Aufl. - Stockholm : Nordström, Bd. 2, D. 6. - 1792 Bis zur 5. Aufl. u.d.T.: Geographie öfwer Sweriges rike",1792,Aufsatz,2,1700-1800,47,https://www.deutsche-digitale-bibliothek.de/item/D7HREPFU35EAUO5MP5KBK42UMBZQQRWF
BPKBO35PILBGT62O7HQGR64IUZ5LXYF4,"Zwei und sechzigster Abschnitt. Geschichte Teutschlands unter Rudolph 2, von 1576-1612",1805,Abschnitt,0,19th-c,15,https://www.deutsche-digitale-bibliothek.de/item/BPKBO35PILBGT62O7HQGR64IUZ5LXYF4
D36XVZS5DBZ7LMXAZPBPPC7PCJF7DY5L,"Die Glori der Lutherischen Kirch Die Saltzburgische Emigranten, Von Denen Herren Lutheranern zu Augsburg An Ihrem Fridens-Fest Anno 1732 :mit Mund und Feder, Nachgehends Etwas Bessers vorgestellet ... In einer an dem Fest-Tag deß heiligen Bartholomäi Auf Der Dom-Cantzel gehaltenen Predig",1732,Monografie,1,1700-1800,44,https://www.deutsche-digitale-bibliothek.de/item/D36XVZS5DBZ7LMXAZPBPPC7PCJF7DY5L
JWWPB6AXPJXYFRJPQUIUMO3YRQDPWTCO,"Von Gottes Gnaden Wir, Carl, Herzog zu Braunschweig und Lüneburg [et]c. [et]c. Fügen hiemit zu wissen : Demnach Uns untertänigst vorgebracht worden, daß über die Frage: Ob Kauf Miete breche, und über die zwischen dem Mietsmann und dem Vermieter entstehende Interess-Klagen of weitläufige Processe entstehen ... ; Gegeben in Unserer Stadt Braunschweig, den 25sten Oct. 1760.",1760 - ,Verordnung|Einblattdruck|Monografie,1,unknown,69,https://www.deutsche-digitale-bibliothek.de/item/JWWPB6AXPJXYFRJPQUIUMO3YRQDPWTCO
FXXEFTH2N7ZVTIXIFCSTWVJJODHL355C,"Ueber Fortbildung und Kunststreben der Schullehrer in der Musik : (vergl. ""Urania"" 1858, Nr. 12)",1859,Aufsatz,1,19th-c,21,https://www.deutsche-digitale-bibliothek.de/item/FXXEFTH2N7ZVTIXIFCSTWVJJODHL355C
EFDJVXHNNKRCTVEIG52ETNZ354M67KSO,"Verordnung, daß diejenige, welche die Unterthanen des Herzogthums zum emigriren in die Spanische Colonien zu verleiten sich unterstehen würden, auf betretten mit der Strafe des Strangs ohnausbleiblich belegt werden sollen : Zweibr. den 8. Jan. 1768.",1768 - ,Einblattdruck|Verordnung|Monografie,1,unknown,40,https://www.deutsche-digitale-bibliothek.de/item/EFDJVXHNNKRCTVEIG52ETNZ354M67KSO
QBQ7GY6ML2OSAGNMJVBG5M2GW3V7HODI,"Lieben, Lust und Leben der Deutschen des sechzehnten Jahrhunderts, in den Begebenheiten des Schlesischen Ritters von Schweinichen : von ihm selbst aufgesetzt ; Bd. 1 / Hans von Schweinichen; hrsg. von Büsching; gedruckt mit Hülfe des Vereins für Schlesische Geschichte und Alterthümer des . - Breslau : Max, 1820",1823,Aufsatz,2,19th-c,54,https://www.deutsche-digitale-bibliothek.de/item/QBQ7GY6ML2OSAGNMJVBG5M2GW3V7HODI
ONFNWA3LVOBOMKGWFHR27JCN6ANH6DO3,"Refrigerium Davidicum Das ist König Davids und aller Vielgejagten Creutz-Hirschen Gottes Hertz-Erquickung. Auß den worten deß Zwey und Vierzigsten Psalms: Wie der Hirsche schreyet nach frischem Wasser/ so schreyet meine Seele/ Gott/ zu dir! Meine Seele dürstet nach Gott/ nach dem Lebendigen Gott/ wenn werd Ich dahin kommen/ daß Ich Gottes Angesicht schawe? : Bey dem ... Leichbegängniß Deß ... H. Johannis Henselii, Deß ältern ... Seelsorgers der Gemeine Gottes zur Peterßwaldaw. Welcher in lauffendem Jahre 1651 den 24. Iulii deß Abends gegen 5 Uhr ... verschieden/ und darauff folgenden 2. tag Augusti ... zur Erde ist bestätiget worden. In dem Pfarrhofe selbigen Ortes geprediget",1651,Leichenpredigt|Monografie,1,pre-1700,119,https://www.deutsche-digitale-bibliothek.de/item/ONFNWA3LVOBOMKGWFHR27JCN6ANH6DO3
RDFN7OCBXOFO67UDJIOCDKWUOM6FWFU2,Irenicum Ratisbonense. Oder Regenßburgische Friedens-Frewde :Welche Am 16. Tage deß Weimonats dises lauffenden 1649. Jahres nach den Gott lob im Heiligen Römischen Reich getroffenen Universal-Frieden: Bey allen Evangelischen ... in ... Regenßburg ... ist erwecket worden,1649,Monografie,1,pre-1700,39,https://www.deutsche-digitale-bibliothek.de/item/RDFN7OCBXOFO67UDJIOCDKWUOM6FWFU2
5WPP6UIDTJDR3IQOTJTEXQAKKIRSGDRD,"Verhandlungen der Zweiten Kammer der Landstände des Großherzogthums Hessen. Protokolle. 1833,7,e, 1833,7,[e] = Beil. ; [5]",1833,Heft,1,19th-c,23,https://www.deutsche-digitale-bibliothek.de/item/5WPP6UIDTJDR3IQOTJTEXQAKKIRSGDRD
IFAIF3VL7AQFZQI37CY4J75JGEZ4F6NY,"Von Gottes Gnaden Maximilian Friderich, Erzbischof zu Cölln, des heiligen Röm. Reichs durch Italien Erzcanzler und Churfürst ... Nachdem Uns mißfälligst zu vernehmen vorgekommen, was maßen einige Unser Amtsverwaltern sich beygehen laßen, von denen Partheyen, welche ab denen, beym Amtsverhör ausgefallenen Urthelen zu hiesigem Unserem Hofrath appelliren, bey Abforderung des ... Trunci Actorum für dessen Sigillation einen Goldgölden ... abzufordern ... : Geben in Unserer Residenzstadt Bonn den 21. November 1775",1775 - ,Einblattdruck|Monografie,1,unknown,79,https://www.deutsche-digitale-bibliothek.de/item/IFAIF3VL7AQFZQI37CY4J75JGEZ4F6NY
QLXN6KH6BH362CVEDZS5PXP4OXEULDJU,Die Industrie in Hamburg im April 1976 : Lfd. Nr. 6,1976,Heft,1,modern,12,https://www.deutsche-digitale-bibliothek.de/item/QLXN6KH6BH362CVEDZS5PXP4OXEULDJU
J37KIGNCNIA6W2542Q5NHB7OVTQ6EQH7,1799: Allgemeine Literatur-Zeitung,1799,Band,0,1700-1800,4,https://www.deutsche-digitale-bibliothek.de/item/J37KIGNCNIA6W2542Q5NHB7OVTQ6EQH7
VYHINEHLMW4UTVZJCT6HMMDHX4AWK3SH,V. Die Ausschüsse der städtischen Körperschaften,1924,Abschnitt,0,modern,6,https://www.deutsche-digitale-bibliothek.de/item/VYHINEHLMW4UTVZJCT6HMMDHX4AWK3SH
L6GN26QX6XENKKP3QF3OAIQFUWCN6SPY,Landgemeindeordnung für die Provinz Schleswig-Holstein. : vom 4. Juli 1892. (GS. S. 155),1892,Monografie,1,19th-c,17,https://www.deutsche-digitale-bibliothek.de/item/L6GN26QX6XENKKP3QF3OAIQFUWCN6SPY
WA23UASKQOQTRYB27EXUD4BXIF2SKMPI,"Praxis Fidei Salvificae, Das ist: Ubung des Seligmachenden Glaubens/ un[d] Ernewrung des innern Menschen/ durch die Früchte des Geistes : nach den Sontages Episteln/ durchs gantze Jahr/ in welchen das Christliche Leben/ so im Glauben sol geführet werden/ so vielfältig/ und auff so mancherley Art und Weise/ durch den heiligen Geist/ der Gemeine Gottes/ zu derselbigen Erbawung und Besserung/ wird für Augen gestellet",1627,Predigtsammlung|Monografie,0,pre-1700,79,https://www.deutsche-digitale-bibliothek.de/item/WA23UASKQOQTRYB27EXUD4BXIF2SKMPI
DRUFMYEJ27IU5ZEY5Z4TZ3XZ4XTMPFGX,Instruction für die unter den Thoren bestellte Examinatores,1750 - ,Einblattdruck|Monografie,0,unknown,8,https://www.deutsche-digitale-bibliothek.de/item/DRUFMYEJ27IU5ZEY5Z4TZ3XZ4XTMPFGX
QB5Q3OB67MATALBTPUMHELPFCQBO6GM6,"Mitteilungen des Vereins für Hamburgische Geschichte. 1, 1 = Bd. 1. 1878",1878,Heft,1,19th-c,14,https://www.deutsche-digitale-bibliothek.de/item/QB5Q3OB67MATALBTPUMHELPFCQBO6GM6
